Description,Price,Rating,ReviewCount,Url
"Naturehike Cloud-Up 1 2 3 Person Lightweight Backpacking Waterproof Tent Easy Setup - 4 Season for Outdoor Camping,Backpacking,Hiking,Mountaineering Travel",$119.00,4.6 out of 5 stars,101,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0932136G6NTTS20F37K&url=%2FNaturehike-Person-Lightweight-Backpacking-Waterproof%2Fdp%2FB08MKSJDTG%2Fref%3Dsr_1_17_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942944%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-17-spons%26psc%3D1&qualifier=1620942944&id=7594339626469973&widgetName=sp_mtf
Coleman Hooligan Backpacking Tent,$88.72,4.3 out of 5 stars,"1,531",https://www.amazon.pl/Coleman-2000018289-Hooligan-Backpacking-Tent/dp/B001TS8OEG/ref=sr_1_19?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942944&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-19
"2-Person Backpacking Tent- Waterproof Floor & Rain Fly, & Carry Bag by Wakeman Outdoors",$68.60,5.0 out of 5 stars,1,https://www.amazon.pl/Backpacking-Waterproof-Lightweight-Backcountry-Wakeman/dp/B081W321M5/ref=sr_1_20?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942944&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-20
"2 Person Tent – Rain Fly & Carrying Bag – Lightweight Dome Tents for Kids or Adults – Camping, Backpacking, and Hiking Gear by Wakeman Outdoors",$23.80,4.2 out of 5 stars,"5,653",https://www.amazon.pl/2-Person-Wakeman-Outdoors-Backpacking-Traveling/dp/B0050P22VK/ref=sr_1_21?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942944&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-21
"MIER Ultralight Tent 3-Season Backpacking Tent for 1-Person or 2-Person Camping, Trekking, Kayaking, Climbing, Hiking, (exclude Trekking Pole)",$169.99,4.5 out of 5 stars,412,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0189393YUFNPZXXM86E&url=%2FMIER-Ultralight-3-Season-Backpacking-2-Person%2Fdp%2FB07F8S54NH%2Fref%3Dsr_1_22_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942944%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-22-spons%26psc%3D1&qualifier=1620942944&id=7594339626469973&widgetName=sp_btf
"Clostnature Lightweight Backpacking Tent - 3 Season Ultralight Waterproof Camping Tent, Large Size Easy Setup Tent for Family, Outdoor, Hiking and Mountaineering",$79.99,4.6 out of 5 stars,"1,011",https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A03614082IP7ZXNLJFQVZ&url=%2FClostnature-Lightweight-2-Person-Backpacking-Tent%2Fdp%2FB07D4J3J2R%2Fref%3Dsr_1_17_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-17-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_atf_next
"MIER Ultralight Tent 3-Season Backpacking Tent for 1-Person or 2-Person Camping, Trekking, Kayaking, Climbing, Hiking, (exclude Trekking Pole)",$141.99,4.5 out of 5 stars,412,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A018918121GNTSG5Z1IUX&url=%2FMIER-Ultralight-3-Season-Backpacking-1-Person%2Fdp%2FB07MCT6QSM%2Fref%3Dsr_1_18_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-18-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_atf_next
"Bessport 2 Person Tent for Camping, Easy Setup Backpacking Tent Lightweight with Two Doors, Waterproof & Windproof Hiking Tent for 3-4 Seasons, Outdoor, Mountaineering and Travel",$79.99,4.7 out of 5 stars,804,https://www.amazon.pl/Bessport-Backpacking-Lightweight-Waterproof-Mountaineering/dp/B085ZLPD6R/ref=sr_1_19?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-19
Six Moon Designs Skyscape Trekker Dark Green 1 Person 28 oz. Ultralight Backpacking Tent. Our Longest Shelter. Floor Stretches Over 8 ft Long. 100% Silicone Coated Polyester.,$250.00,3.5 out of 5 stars,12,https://www.amazon.pl/Six-Moon-Designs-Skyscape-Trekker/dp/B018TLR01S/ref=sr_1_20?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-20
"Bessport Tents for Camping - 2 and 3 Person Backpacking Tent, Easy Setup 3-4 Season Lightweight Tent - Waterproof and Windproof, Two Doors, Large Tent Anti-UV for Family, Outdoor, Hiking",$84.99,4.5 out of 5 stars,429,https://www.amazon.pl/Bessport-Backpacking-Lightweight-Waterproof-Person-Orange/dp/B07X3FX9GG/ref=sr_1_21?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-21
"REVALCAMP Two Person Tent - Waterproof & Windproof 4 Season Tents for Camping, Backpacking & Hiking - Durable & Easy to Set-up - Good for 1 or 2 Person Camping Tent",$69.50,4.5 out of 5 stars,198,https://www.amazon.pl/REVALCAMP-Sleeping-Bag-Cold-Weather/dp/B078SY4TZ2/ref=sr_1_22?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-22
iCorer Backpacking Tent Waterproof Lightweight 2-3 Person Family Camping Portable Lightweight Easy Setup Hiking Tent,$49.99,4.1 out of 5 stars,48,https://www.amazon.pl/iCorer-Backpacking-Waterproof-Lightweight-Portable/dp/B07QTPMKR7/ref=sr_1_24?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-24
Coleman Dome Tent with Screen Room | Evanston Camping Tent with Screened-In Porch,$124.50,4.6 out of 5 stars,"5,218",https://www.amazon.pl/Coleman-6-Person-Evanston-Camping-Screened/dp/B004E4AW1K/ref=sr_1_25?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-25
"2 Person Tents for Camping,Automatic Pop Up Camping Tent,Lightweight Waterproof Windproof Dome Tents for Kids & Adults, Great for Camping, Backpacking, and Hiking Outdoors (Blue)",$48.99,,,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A09703872IGQN1A5QOHEY&url=%2FAutomatic-Lightweight-Waterproof-Windproof-Backpacking%2Fdp%2FB091HS6SK6%2Fref%3Dsr_1_27_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-27-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_mtf
Hyke & Byke Yosemite 1 and 2 Person Backpacking Tents with Footprint - Lightweight Two Door Ultralight Dome Camping Tent,$109.97,4.6 out of 5 stars,681,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07364683EWRUMP4GH2DP&url=%2FHyke-Byke-Yosemite-Backpacking-Footprint%2Fdp%2FB07H5TSR18%2Fref%3Dsr_1_28_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-28-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_mtf
Nemo Dagger Ultralight Backpacking Tent,$529.95,4.5 out of 5 stars,27,https://www.amazon.pl/Nemo-Dagger-Ultralight-Backpacking-Person/dp/B07MTTMJXB/ref=sr_1_29?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-29
"Forceatt Tent for 2 and 3 Person is Waterproof and Windproof, Camping Tent for 3 to 4 Seasons,Lightweight Aluminum Pole Backpacking Tent Can be Set Up Quickly,Great for Hiking,Camping and Backpacking.",$79.99,4.7 out of 5 stars,700,https://www.amazon.pl/Forceatt-Backpacking-Professional-Waterproof-Lightweight/dp/B07XJBSRTP/ref=sr_1_30?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-30
MOON LENCE Camping Tent 1 and 2 Person Backpacking Tent Double Layer Portable Outdoor Lightweight Tent Waterproof Wind Proof Anti-UV for Hiking Fishing Easy Setup,$79.99,4.7 out of 5 stars,544,https://www.amazon.pl/MOON-LENCE-Backpacking-Lightweight-Mountaineering/dp/B07VRYDQVY/ref=sr_1_31?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-31
"MIER Ultralight Tent 3-Season Backpacking Tent for 1-Person or 2-Person Camping, Trekking, Kayaking, Climbing, Hiking, (exclude Trekking Pole)",$169.99,4.5 out of 5 stars,412,https://www.amazon.pl/MIER-Ultralight-3-Season-Backpacking-1-Person/dp/B07MGG8P19/ref=sr_1_33?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-33
"FUNDANGO 3-4 Person Camping Tent, Lightweight Waterproof Family Dome Tents for Outdoor, Backpacking, Hiking, Double Layers, 2 Doors, 2 Vestibules, 2 Side Windows, Removable Rain Fly, Easy to Set Up",$59.99,4.2 out of 5 stars,49,https://www.amazon.pl/FUNDANGO-Lightweight-Waterproof-Vestibule-Backpacking/dp/B01IB0Q4D2/ref=sr_1_34?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-34
GEERTOP Camping Tent 4 Person 4 Season Waterproof Double Layer Backpacking Family Camp Tent for Outdoor Survival Travel,$191.99,4.2 out of 5 stars,167,https://www.amazon.pl/Geertop-Portable-Waterproof-Lightweight-Backpacking/dp/B07GZMRNKL/ref=sr_1_36?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942948&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-36
Hyke & Byke Zion 1 and 2 Person Backpacking Tents with Footprint - Lightweight Two Door Ultralight Dome Camping Tent,$119.97,4.7 out of 5 stars,526,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A073631230IL3JLR3KK23&url=%2FHyke-Byke-Person-Backpacking-Footprint%2Fdp%2FB07H4479VP%2Fref%3Dsr_1_37_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-37-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_btf
Naturehike Mongar Backpacking Camping Tent 2 Person Lightweight 3 Season Waterproof Hiking Tent Double Crossbars Easy Setup Double Layer for Hunting Outdoor Mountaineering Travel with Footprint,$159.00,4.9 out of 5 stars,17,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A07263721AC2YSN2Y73MG&url=%2FNaturehike-Backpacking-Lightweight-Waterproof-Mountaineering%2Fdp%2FB08JTSD4PS%2Fref%3Dsr_1_38_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942948%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-38-spons%26psc%3D1&qualifier=1620942948&id=2183796917932496&widgetName=sp_btf
Hyke & Byke Zion 1 and 2 Person Backpacking Tents with Footprint - Lightweight Two Door Ultralight Dome Camping Tent,$119.97,4.7 out of 5 stars,56,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0736156RB1HWO8AQDY2&url=%2FHyke-Byke-Person-Backpacking-Footprint%2Fdp%2FB07H47HF1X%2Fref%3Dsr_1_33_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942951%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-33-spons%26psc%3D1&qualifier=1620942951&id=5432119999836824&widgetName=sp_atf_next
Naturehike Mongar Backpacking Camping Tent 2 Person Lightweight 3 Season Waterproof Hiking Tent Double Crossbars Easy Setup Double Layer for Hunting Outdoor Mountaineering Travel with Footprint,$159.00,4.9 out of 5 stars,17,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0310571T5AFAYZS075A&url=%2FNaturehike-Backpacking-Lightweight-Waterproof-Mountaineering%2Fdp%2FB08JTZLMT9%2Fref%3Dsr_1_34_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942951%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-34-spons%26psc%3D1&qualifier=1620942951&id=5432119999836824&widgetName=sp_atf_next
"SAN LIKE Camping Tarp Poles Set of 2 - Elastic Rope Aluminum Alloy Rods for Tents and Tarps, Lightweight Replacement Tent Poles for Camping, Backpacking, Hiking",$24.99,4.3 out of 5 stars,72,https://www.amazon.pl/SAN-LIKE-Camping-Tarp-Poles/dp/B08CGZ9F2Q/ref=sr_1_35?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-35
"Clostnature Lightweight Backpacking Tent - 3 Season Ultralight Waterproof Camping Tent, Large Size Easy Setup Tent for Family, Outdoor, Hiking and Mountaineering",$84.99,4.6 out of 5 stars,"1,011",https://www.amazon.pl/Clostnature-1-5-Person-Tent-Backpacking-Ultralight/dp/B0893PGBK9/ref=sr_1_36?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-36
GEERTOP Backpacking 1 Person Tent for Camping Lightweight Trekker Pole Tent 3 Season for Outdoor Survial Travel - Easy to Set Up with The Trekking Poles (Not Include),$89.99,4.0 out of 5 stars,63,https://www.amazon.pl/GEERTOP-Upgrade-Ultralight-Backpacking-Travelling/dp/B081GRS556/ref=sr_1_37?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-37
"Azarxis Hammock Camping Tarp Rain Fly, Waterproof Tent Footprint Shelter Canopy Sunshade Cloth Picnic Mat for Outdoor Awning Hiking Beach Backpacking - Included Guy Lines & Stakes",$14.99,4.3 out of 5 stars,412,https://www.amazon.pl/Azarxis-Waterproof-Windproof-Lightweight-Backpacking/dp/B08HLML4GD/ref=sr_1_39?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-39
"Mobihome 3 Person Tents for Camping, Instant Backpacking Quick Tent Easy Set Up, Portable 2 Person Dome Tent for Hiking & Mountain Outdoor, with Rainfly and Ventilated Top Mesh - 7' x 6.3'",$71.99,4.4 out of 5 stars,248,https://www.amazon.pl/Mobihome-Backpacking-Portable-Mountain-Ventilated/dp/B0831HH4QC/ref=sr_1_40?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-40
GEERTOP Portable 2 Person 4 Season Tent Waterproof Backpacking Tent Double Layer All Weather for Camping Hiking Travel Climbing Mountaineering - Easy Set Up,$162.99,4.5 out of 5 stars,179,https://www.amazon.pl/GEERTOP%C2%AE-4-season-2-person-Lightweight-Backpacking/dp/B016XI77WQ/ref=sr_1_41?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-41
"3OWL Everglades 2-Person Tent Perfect for Backpacking, Hiking, Camping, and Outdoors …",$25.89,3.6 out of 5 stars,87,https://www.amazon.pl/3OWL-Everglades-2-Person-Backpacking-Outdoors/dp/B073XV43ZX/ref=sr_1_42?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-42
Naturehike Cloud-Up 2 Person Lightweight Backpacking Tent with Footprint - Free Standing Dome Camping Hiking Waterproof Backpack Tents,$119.00,4.6 out of 5 stars,897,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0582475SIZ31QQ2RKNH&url=%2FNaturehike-Lightweight-Free-Standing-Backpacking-Footprint%2Fdp%2FB07HSZXCC2%2Fref%3Dsr_1_43_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942951%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-43-spons%26psc%3D1&qualifier=1620942951&id=5432119999836824&widgetName=sp_mtf
Ubon 2-3 Person Pop up Tent Instant Tent Lightweight Backpacking Tent Camping,$46.99,4.4 out of 5 stars,743,https://www.amazon.pl/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04623772YLD7JBWGCTKL&url=%2FUbon-Person-Instant-Lightweight-Camping%2Fdp%2FB0825TR4TK%2Fref%3Dsr_1_44_sspa%3Fcrid%3DAIFEP5LPE61I%26dchild%3D1%26keywords%3Damazon%2Bbest%2Bseller%2Bbackpacking%2Btent%26qid%3D1620942951%26sprefix%3Dbest%2Bseller%2Bbackpacking%2Btent%252Caps%252C336%26sr%3D8-44-spons%26psc%3D1&qualifier=1620942951&id=5432119999836824&widgetName=sp_mtf
"TETON Sports LEEF Lightweight Mummy Sleeping Bag; Great for Hiking, Backpacking and Camping; Free Compression Sack",$87.62,4.6 out of 5 stars,"2,692",https://www.amazon.pl/TETON-Sports-Lightweight-Backpacking-Compression/dp/B00Z77AMOA/ref=sr_1_45?crid=AIFEP5LPE61I&dchild=1&keywords=amazon+best+seller+backpacking+tent&qid=1620942951&sprefix=best+seller+backpacking+tent%2Caps%2C336&sr=8-45
